,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity
0,SOUTH-CAROLINA-STATE,0.46799999999999997,0.302158273381295,4,2,0.107,0.09352517985611511,0.6676258992805756,0.439,1.6546762589928057,0.39,0.6460431654676259,0.306,0.5064748201438849,0.682,0.34532374100719426,0.209,4,3,10,95.6,0.331,0.35827338129496406,0.519,0.33237410071942447,0.099,0.11366906474820145,0.7237410071942446,0.496,1.4877697841726618,0.43,0.6402877697841727,0.358,0.5323741007194245,0.732,0.3899280575539568,0.262,0.261,0.23597122302158274,0.4273381294964029,1.8661870503597122,0.099,0.18705035971223022,0.411,0.6115107913669064,0.32,0.19568345323741007,0.8762589928057554,0.507,0.4446043165467626,0.483,0.9597122302158273,0.536,0.175,0.3697841726618705,75.2,0.4633093525179856,1.7985611510791366,-13.78,0.10300000000000001,0.19280575539568345,-5.78,0.309,0.5107913669064749,0.315,0.16115107913669063,1.143884892086331,0.424,0.4848920863309353,0.517,1.0258992805755396,0.474,0.156,0.3496402877697842,0.412,7,0.73,0.924,0.435,0.191,0.309,0.312,1.087,0.509,0.19899999999999998,0.292,0.353,0.769,-0.001,-0.006,0.003,0.011000000000000001,0.005,-0.015,0.0105,0.349,0.242
0,SOUTH-CAROLINA,0.49200000000000005,0.3328125,3,1,0.145,0.128125,0.6703125,0.487,1.565625,0.432,0.6765625,0.27,0.4234375,0.646,0.2734375,0.175,2,7,6,98.5,0.355,0.3296875,0.541,0.30625,0.08900000000000001,0.0921875,0.5984375,0.458,1.428125,0.396,0.565625,0.403,0.575,0.663,0.38125,0.267,0.3,0.2875,0.4359375,1.6890625,0.12300000000000001,0.225,0.381,0.54375,0.325,0.1765625,0.884375,0.44,0.3890625,0.47,0.8859375,0.496,0.192,0.4046875,73.0,0.4953125,1.7984375,6.01,0.11,0.2015625,5.28,0.339,0.53125,0.324,0.171875,1.034375,0.488,0.5046875,0.53,1.0,0.509,0.183,0.3953125,0.625,10,0.715,1.016,0.47600000000000003,0.225,0.35100000000000003,0.282,0.9520000000000001,0.46299999999999997,0.225,0.32299999999999995,0.42700000000000005,0.775,0.005,0.013000000000000001,-0.004,-0.008,0.006999999999999999,0.018000000000000002,0.0187,0.447,0.26
0,SOUTH-DAKOTA-STATE,0.505,0.39342105263157895,3,3,0.06,0.05526315789473684,0.7105263157894737,0.599,1.513157894736842,0.515,0.7789473684210526,0.324,0.49078947368421055,0.745,0.36578947368421055,0.242,0,9,4,117.6,0.247,0.19605263157894737,0.489,0.3447368421052632,0.07400000000000001,0.06973684210526315,0.5973684210526315,0.523,1.5763157894736841,0.447,0.7052631578947368,0.205,0.3236842105263158,0.72,0.23289473684210527,0.148,0.217,0.19736842105263158,0.4421052631578947,1.881578947368421,0.07,0.13026315789473683,0.417,0.656578947368421,0.363,0.2381578947368421,0.9197368421052632,0.508,0.46710526315789475,0.467,0.7947368421052632,0.544,0.154,0.3144736842105263,74.1,0.3907894736842105,2.1776315789473686,6.23,0.086,0.15921052631578947,-1.0,0.377,0.5710526315789474,0.445,0.25394736842105264,0.9421052631578948,0.557,0.525,0.5329999999999999,0.906578947368421,0.624,0.149,0.30526315789473685,0.789,15,0.7190000000000001,1.168,0.585,0.16699999999999998,0.247,0.34700000000000003,1.084,0.532,0.162,0.245,0.214,0.768,-0.009000000000000001,-0.013000000000000001,-0.004,-0.003,0.004,0.009000000000000001,0.014199999999999999,0.335,0.828
0,SOUTH-DAKOTA,0.45299999999999996,0.2875912408759124,5,1,0.069,0.058394160583941604,0.6496350364963503,0.511,1.4058394160583942,0.452,0.635036496350365,0.387,0.5445255474452555,0.724,0.39416058394160586,0.28,2,8,7,107.5,0.282,0.23357664233576642,0.384,0.2321167883211679,0.067,0.061313868613138686,0.5956204379562043,0.52,1.3576642335766422,0.445,0.6043795620437956,0.325,0.4408759124087591,0.692,0.3051094890510949,0.225,0.205,0.1678832116788321,0.49635036496350365,1.7182481751824819,0.073,0.12408759124087591,0.381,0.5167883211678832,0.395,0.20437956204379562,0.8408759124087591,0.476,0.4,0.46399999999999997,0.7635036496350365,0.548,0.16399999999999998,0.30656934306569344,68.1,0.4335766423357664,1.832116788321168,-6.96,0.075,0.12700729927007298,-5.7,0.351,0.49343065693430654,0.34,0.1678832116788321,0.9124087591240876,0.512,0.46715328467153283,0.536,0.8832116788321168,0.55,0.14,0.27007299270072993,0.588,10,0.675,1.013,0.493,0.16899999999999998,0.27399999999999997,0.40299999999999997,1.08,0.534,0.16899999999999998,0.22,0.33899999999999997,0.76,-0.01,-0.008,-0.012,-0.015,-0.006999999999999999,-0.005,0.0225,0.27699999999999997,0.5720000000000001
0,SOUTH-FLORIDA,0.491,0.26875,3,1,0.135,0.1046875,0.61875,0.423,1.425,0.384,0.546875,0.274,0.390625,0.684,0.2671875,0.188,4,5,10,90.3,0.307,0.2828125,0.5720000000000001,0.309375,0.087,0.084375,0.6375,0.463,1.3609375,0.397,0.540625,0.302,0.4109375,0.722,0.296875,0.218,0.27899999999999997,0.2390625,0.3984375,1.55625,0.075,0.121875,0.428,0.5828125,0.306,0.178125,0.778125,0.466,0.3625,0.493,0.8765625,0.5,0.16699999999999998,0.3125,65.2,0.409375,1.471875,-0.87,0.094,0.153125,2.51,0.317,0.4515625,0.246,0.1109375,0.9734375,0.448,0.4359375,0.507,0.9015625,0.457,0.158,0.3015625,0.375,6,0.649,0.948,0.423,0.18600000000000003,0.312,0.27399999999999997,0.983,0.46299999999999997,0.192,0.28300000000000003,0.302,0.78,0.005,0.009000000000000001,-0.0,0.005,0.009000000000000001,0.03,0.009000000000000001,0.38799999999999996,0.252
0,SOUTHEAST-MISSOURI-STATE,0.489,0.3073529411764706,7,2,0.076,0.06911764705882353,0.6044117647058823,0.508,1.451470588235294,0.433,0.6279411764705882,0.356,0.5161764705882353,0.749,0.38676470588235295,0.266,2,4,11,101.3,0.221,0.2,0.54,0.3735294117647059,0.091,0.075,0.7029411764705882,0.541,1.4602941176470587,0.473,0.6911764705882353,0.426,0.6220588235294118,0.757,0.47058823529411764,0.322,0.275,0.22941176470588234,0.4661764705882353,2.051470588235294,0.08199999999999999,0.15,0.374,0.5455882352941176,0.364,0.19852941176470587,0.9147058823529411,0.539,0.49264705882352944,0.537,0.9323529411764706,0.584,0.154,0.3191176470588235,73.5,0.5147058823529411,1.8602941176470589,-13.36,0.078,0.1426470588235294,-3.36,0.435,0.6308823529411764,0.345,0.21764705882352942,0.8205882352941176,0.5,0.4102941176470588,0.46299999999999997,0.8044117647058824,0.548,0.16399999999999998,0.3323529411764706,0.353,6,0.732,1.024,0.513,0.18100000000000002,0.22399999999999998,0.35600000000000004,1.157,0.557,0.165,0.28800000000000003,0.431,0.755,-0.013000000000000001,-0.009000000000000001,-0.017,-0.016,-0.013999999999999999,-0.02,0.0131,0.35700000000000004,0.713
0,SOUTHEASTERN-LOUISIANA,0.593,0.3986206896551724,7,1,0.102,0.09241379310344827,0.5848275862068966,0.524,1.5006896551724138,0.448,0.6717241379310345,0.311,0.46620689655172415,0.731,0.3406896551724138,0.227,0,5,9,104.8,0.263,0.2386206896551724,0.496,0.35310344827586204,0.084,0.07172413793103448,0.6675862068965517,0.533,1.5351724137931035,0.464,0.7117241379310345,0.24,0.3682758620689655,0.659,0.24275862068965517,0.158,0.312,0.26482758620689656,0.43724137931034485,1.88,0.09300000000000001,0.1696551724137931,0.408,0.6262068965517241,0.341,0.21379310344827587,0.9089655172413793,0.548,0.4979310344827586,0.531,0.9324137931034483,0.55,0.185,0.3889655172413793,73.1,0.38482758620689655,1.9144827586206896,-9.98,0.111,0.20275862068965517,-2.2,0.432,0.6482758620689655,0.355,0.2303448275862069,0.8524137931034482,0.518,0.4413793103448276,0.469,0.8234482758620689,0.556,0.163,0.3351724137931035,0.5,9,0.703,0.9940000000000001,0.483,0.195,0.25,0.33,1.104,0.5489999999999999,0.207,0.34600000000000003,0.276,0.7609999999999999,-0.013000000000000001,-0.018000000000000002,-0.008,0.003,-0.005,-0.013999999999999999,0.0212,0.324,0.511
0,SOUTHERN-CALIFORNIA,0.519,0.375,1,4,0.113,0.1125,0.7578125,0.532,1.509375,0.478,0.721875,0.302,0.45625,0.613,0.2796875,0.185,1,7,2,110.0,0.327,0.2828125,0.473,0.275,0.07200000000000001,0.075,0.5828125,0.43,1.5546875,0.374,0.58125,0.239,0.371875,0.676,0.2515625,0.162,0.261,0.2671875,0.425,1.5875,0.08900000000000001,0.153125,0.362,0.5625,0.308,0.1734375,0.9921875,0.411,0.4078125,0.45,0.85,0.458,0.128,0.2546875,68.6,0.3640625,1.8859375,14.61,0.073,0.125,2.67,0.308,0.465625,0.349,0.1625,1.04375,0.536,0.559375,0.55,1.040625,0.546,0.134,0.2671875,0.875,14,0.679,1.131,0.532,0.157,0.336,0.302,0.9470000000000001,0.43,0.149,0.268,0.239,0.792,0.018000000000000002,0.012,0.024,0.040999999999999995,0.022000000000000002,0.012,0.018799999999999997,0.264,0.557
0,SOUTHERN-ILLINOIS,0.555,0.3234375,4,2,0.068,0.059375,0.5984375,0.54,1.271875,0.458,0.5828125,0.314,0.4,0.68,0.271875,0.214,1,6,7,104.5,0.23399999999999999,0.1765625,0.452,0.259375,0.12,0.0828125,0.578125,0.491,1.2984375,0.442,0.5734375,0.267,0.346875,0.743,0.2578125,0.199,0.223,0.171875,0.375,1.5328125,0.094,0.1484375,0.326,0.4234375,0.303,0.128125,0.875,0.509,0.4453125,0.49200000000000005,0.75,0.524,0.16,0.278125,63.0,0.3703125,1.6453125,0.94,0.087,0.1375,-2.53,0.458,0.5828125,0.357,0.2078125,0.6890625,0.544,0.375,0.508,0.775,0.563,0.16699999999999998,0.29375,0.563,9,0.628,1.055,0.53,0.185,0.24100000000000002,0.319,1.021,0.495,0.179,0.231,0.27,0.772,-0.004,-0.01,0.001,0.009000000000000001,0.004,0.006,0.0191,0.253,0.57
0,SOUTHERN-METHODIST,0.54,0.3532846715328467,2,3,0.107,0.10948905109489052,0.7153284671532847,0.535,1.4394160583941606,0.454,0.654014598540146,0.342,0.491970802919708,0.748,0.3678832116788321,0.256,0,10,4,109.1,0.292,0.24817518248175183,0.5,0.31532846715328466,0.111,0.0905109489051095,0.602919708029197,0.454,1.581021897810219,0.399,0.6306569343065693,0.229,0.362043795620438,0.714,0.2583941605839416,0.163,0.27899999999999997,0.2773722627737226,0.44233576642335765,1.6934306569343065,0.095,0.16642335766423358,0.355,0.5620437956204379,0.309,0.17372262773722627,1.018978102189781,0.448,0.4569343065693431,0.47700000000000004,0.8802919708029197,0.483,0.142,0.2905109489051095,70.0,0.36934306569343067,1.9094890510948905,9.03,0.08800000000000001,0.15328467153284672,0.32,0.432,0.621897810218978,0.376,0.23357664233576642,0.8175182481751825,0.514,0.42043795620437957,0.523,0.9635036496350365,0.571,0.157,0.310948905109489,0.765,13,0.693,1.12,0.535,0.179,0.302,0.342,1.015,0.45399999999999996,0.16699999999999998,0.29,0.22899999999999998,0.763,-0.009000000000000001,0.004,-0.021,-0.013000000000000001,-0.001,-0.003,0.024700000000000003,0.33799999999999997,0.37799999999999995
0,SOUTHERN-UTAH,0.434,0.29391304347826086,4,2,0.081,0.07478260869565218,0.7408695652173913,0.506,1.5426086956521738,0.439,0.6765217391304348,0.328,0.5060869565217392,0.691,0.34956521739130436,0.227,1,5,5,103.4,0.284,0.271304347826087,0.47100000000000003,0.3008695652173913,0.095,0.08347826086956522,0.6834782608695652,0.477,1.5339130434782609,0.416,0.6382608695652174,0.274,0.42086956521739133,0.719,0.3026086956521739,0.197,0.21100000000000002,0.19826086956521738,0.4643478260869565,1.7669565217391305,0.08800000000000001,0.1617391304347826,0.398,0.6104347826086957,0.308,0.18782608695652173,0.9234782608695652,0.488,0.4504347826086956,0.466,0.8817391304347826,0.51,0.153,0.3130434782608696,73.9,0.4226086956521739,1.9095652173913042,-1.59,0.078,0.1443478260869565,-1.67,0.433,0.6678260869565218,0.31,0.20695652173913043,0.8747826086956522,0.537,0.46956521739130436,0.534,1.0121739130434784,0.535,0.158,0.3339130434782609,0.643,9,0.7,1.044,0.489,0.17600000000000002,0.273,0.316,1.026,0.499,0.174,0.239,0.259,0.767,-0.004,-0.002,-0.006,-0.002,-0.001,-0.002,0.0281,0.29100000000000004,0.8240000000000001
0,SOUTHERN,0.49200000000000005,0.3205882352941177,8,5,0.081,0.06764705882352941,0.5367647058823529,0.502,1.4720588235294119,0.443,0.6514705882352941,0.317,0.4661764705882353,0.694,0.3235294117647059,0.22,0,4,8,98.6,0.23600000000000002,0.2088235294117647,0.504,0.3058823529411765,0.10400000000000001,0.10441176470588236,0.6764705882352942,0.52,1.298529411764706,0.468,0.6073529411764705,0.448,0.5823529411764706,0.712,0.4147058823529412,0.319,0.305,0.23529411764705882,0.45588235294117646,1.7661764705882352,0.086,0.15735294117647058,0.359,0.4661764705882353,0.293,0.13676470588235295,0.8323529411764706,0.565,0.47058823529411764,0.55,0.9117647058823529,0.561,0.235,0.4838235294117647,73.1,0.5102941176470588,1.8014705882352942,-5.69,0.14800000000000002,0.27058823529411763,-2.36,0.317,0.4661764705882353,0.375,0.175,1.0058823529411764,0.474,0.4764705882352941,0.45,0.7455882352941177,0.532,0.171,0.34852941176470587,0.529,9,0.711,0.986,0.48700000000000004,0.19899999999999998,0.248,0.29,1.042,0.519,0.248,0.34700000000000003,0.46799999999999997,0.7609999999999999,-0.01,-0.017,-0.003,-0.003,-0.016,-0.005,0.0216,0.294,0.344
0,ST-BONAVENTURE,0.528,0.34095238095238095,0,1,0.17,0.13523809523809524,0.6857142857142857,0.503,1.4457142857142857,0.447,0.6457142857142857,0.299,0.43238095238095237,0.78,0.33714285714285713,0.233,1,6,3,104.9,0.26,0.22095238095238096,0.575,0.3485714285714286,0.077,0.07428571428571429,0.6304761904761905,0.491,1.4704761904761905,0.412,0.6057142857142858,0.22,0.3238095238095238,0.735,0.23809523809523808,0.162,0.22699999999999998,0.2019047619047619,0.3961904761904762,1.681904761904762,0.085,0.14476190476190476,0.459,0.6742857142857143,0.345,0.23238095238095238,0.7961904761904762,0.469,0.37333333333333335,0.479,0.8323809523809523,0.518,0.15,0.2857142857142857,68.3,0.3523809523809524,1.7904761904761906,7.49,0.08,0.13714285714285715,3.1,0.335,0.4838095238095238,0.335,0.1619047619047619,0.9619047619047619,0.503,0.4838095238095238,0.521,0.9066666666666666,0.542,0.14300000000000002,0.2761904761904762,0.769,10,0.667,1.117,0.503,0.16399999999999998,0.284,0.299,1.001,0.491,0.17,0.258,0.22,0.773,-0.006,0.006,-0.018000000000000002,0.001,0.008,0.023,0.0262,0.159,0.7959999999999999
0,ST-FRANCIS-NY,0.49700000000000005,0.3046875,6,2,0.068,0.065625,0.6140625,0.467,1.4953125,0.41,0.6125,0.269,0.4015625,0.693,0.278125,0.186,4,2,12,96.0,0.29600000000000004,0.2765625,0.46399999999999997,0.3,0.10400000000000001,0.096875,0.65625,0.521,1.3703125,0.472,0.646875,0.341,0.4671875,0.682,0.31875,0.233,0.249,0.203125,0.371875,1.746875,0.092,0.1609375,0.3,0.4109375,0.327,0.134375,0.959375,0.534,0.5125,0.491,0.859375,0.549,0.182,0.353125,69.8,0.440625,1.675,-13.07,0.10099999999999999,0.1765625,-5.87,0.377,0.5640625,0.305,0.171875,0.93125,0.473,0.440625,0.509,0.890625,0.497,0.16699999999999998,0.3375,0.25,4,0.6809999999999999,0.955,0.45299999999999996,0.195,0.305,0.251,1.104,0.539,0.20199999999999999,0.284,0.33899999999999997,0.762,-0.01,-0.013000000000000001,-0.006999999999999999,-0.001,-0.013999999999999999,-0.005,0.022099999999999998,0.382,0.318
0,STANFORD,0.5589999999999999,0.34545454545454546,4,1,0.08800000000000001,0.07107438016528926,0.6545454545454545,0.516,1.368595041322314,0.452,0.6181818181818182,0.359,0.4909090909090909,0.646,0.31735537190082647,0.232,0,7,5,101.5,0.34700000000000003,0.28760330578512394,0.45799999999999996,0.2793388429752066,0.094,0.08099173553719008,0.540495867768595,0.507,1.3950413223140496,0.437,0.6099173553719008,0.313,0.43636363636363634,0.659,0.28760330578512394,0.206,0.21899999999999997,0.1834710743801653,0.4462809917355372,1.7024793388429753,0.11,0.1884297520661157,0.424,0.5917355371900826,0.33,0.19504132231404958,0.8033057851239669,0.516,0.41487603305785126,0.435,0.7239669421487603,0.531,0.153,0.2892561983471074,68.2,0.44958677685950416,1.7305785123966941,7.19,0.085,0.14545454545454545,6.06,0.371,0.5074380165289256,0.349,0.1768595041322314,0.8611570247933884,0.512,0.4413223140495868,0.565,0.9421487603305785,0.54,0.196,0.39008264462809916,0.667,10,0.69,1.074,0.516,0.22899999999999998,0.349,0.359,0.977,0.507,0.17,0.22399999999999998,0.313,0.79,0.016,0.012,0.019,0.03,0.025,0.017,0.013000000000000001,0.39799999999999996,0.5770000000000001
0,STEPHEN-F-AUSTIN,0.547,0.3767441860465116,3,2,0.129,0.11472868217054263,0.6077519379844961,0.528,1.4542635658914729,0.473,0.6883720930232559,0.323,0.4697674418604651,0.66,0.31007751937984496,0.213,2,6,6,100.6,0.325,0.26976744186046514,0.522,0.3147286821705426,0.081,0.08062015503875969,0.5612403100775194,0.491,1.3937984496124032,0.433,0.6031007751937985,0.365,0.5085271317829457,0.726,0.3689922480620155,0.265,0.29,0.24806201550387597,0.4697674418604651,1.7364341085271318,0.10099999999999999,0.18604651162790697,0.364,0.5069767441860465,0.318,0.16124031007751938,0.8868217054263566,0.498,0.4418604651162791,0.48,0.8093023255813954,0.531,0.213,0.4434108527131783,73.4,0.475968992248062,1.8465116279069766,0.23,0.121,0.22170542635658916,1.14,0.317,0.4604651162790698,0.347,0.15968992248062017,0.993798449612403,0.532,0.5286821705426357,0.52,0.8775193798449612,0.55,0.205,0.4325581395348837,0.625,10,0.6940000000000001,1.0090000000000001,0.5,0.22899999999999998,0.327,0.341,0.993,0.496,0.22899999999999998,0.315,0.384,0.758,-0.01,-0.016,-0.004,-0.01,-0.016,-0.009000000000000001,0.015,0.316,0.593
0,STETSON,0.589,0.36642335766423356,6,2,0.069,0.059854014598540145,0.6291970802919709,0.501,1.448175182481752,0.429,0.621897810218978,0.213,0.30802919708029197,0.668,0.20583941605839415,0.142,4,5,10,98.9,0.275,0.24087591240875914,0.585,0.3708029197080292,0.061,0.051094890510948905,0.6364963503649635,0.511,1.4262773722627737,0.444,0.6335766423357664,0.219,0.3124087591240876,0.682,0.21313868613138687,0.149,0.245,0.20437956204379562,0.32992700729927005,1.6715328467153285,0.09300000000000001,0.1562043795620438,0.392,0.5591240875912409,0.342,0.19124087591240876,0.8671532846715329,0.51,0.44233576642335765,0.491,0.8408759124087591,0.531,0.162,0.30364963503649633,67.0,0.3518248175182482,1.6569343065693432,-10.85,0.11,0.18394160583941604,-1.69,0.419,0.6072992700729927,0.341,0.2072992700729927,0.8408759124087591,0.493,0.4145985401459854,0.509,0.8700729927007299,0.52,0.16899999999999998,0.32408759124087594,0.412,7,0.654,0.968,0.473,0.21,0.258,0.215,1.075,0.525,0.162,0.275,0.268,0.77,-0.0,0.002,-0.003,-0.005,-0.006,0.013000000000000001,0.0149,0.307,0.853
0,STONY-BROOK,0.43700000000000006,0.29421487603305785,5,1,0.073,0.06776859504132231,0.6132231404958678,0.513,1.5239669421487603,0.441,0.6727272727272727,0.216,0.32892561983471075,0.714,0.23471074380165288,0.154,1,8,6,103.3,0.243,0.21818181818181817,0.51,0.3685950413223141,0.091,0.08099173553719008,0.6809917355371901,0.536,1.5355371900826447,0.47,0.7223140495867768,0.197,0.30247933884297523,0.667,0.20165289256198346,0.131,0.295,0.256198347107438,0.3785123966942149,1.8462809917355372,0.091,0.15867768595041323,0.393,0.6033057851239669,0.332,0.2,0.9322314049586777,0.56,0.5223140495867769,0.53,0.9371900826446281,0.55,0.162,0.3239669421487603,69.6,0.3322314049586777,1.7983471074380166,-6.36,0.113,0.19669421487603306,-2.15,0.418,0.6363636363636364,0.343,0.21818181818181817,0.8876033057851239,0.512,0.45454545454545453,0.47,0.8314049586776859,0.535,0.139,0.27107438016528923,0.6,9,0.693,1.037,0.507,0.161,0.251,0.22699999999999998,1.092,0.541,0.18100000000000002,0.308,0.207,0.7559999999999999,-0.018000000000000002,-0.017,-0.019,-0.009000000000000001,-0.013999999999999999,-0.006999999999999999,0.021400000000000002,0.28800000000000003,0.599
0,SYRACUSE,0.556,0.37410071942446044,3,1,0.13699999999999998,0.10215827338129496,0.6316546762589929,0.528,1.4805755395683453,0.455,0.6733812949640288,0.321,0.4748201438848921,0.727,0.34532374100719426,0.233,3,6,9,109.4,0.29,0.25755395683453236,0.695,0.45179856115107914,0.08900000000000001,0.08057553956834532,0.6316546762589929,0.516,1.5194244604316547,0.428,0.6503597122302158,0.254,0.3856115107913669,0.731,0.2820143884892086,0.186,0.301,0.2719424460431655,0.3856115107913669,1.8489208633093526,0.099,0.17266187050359713,0.509,0.7726618705035971,0.345,0.26618705035971224,0.7467625899280576,0.514,0.3841726618705036,0.504,0.9035971223021583,0.543,0.156,0.31510791366906477,69.7,0.35683453237410073,1.9079136690647482,8.18,0.11,0.19136690647482013,5.77,0.386,0.5712230215827339,0.378,0.2158273381294964,0.9093525179856116,0.503,0.45755395683453237,0.496,0.8892086330935252,0.559,0.146,0.2920863309352518,0.471,8,0.691,1.155,0.528,0.16899999999999998,0.306,0.321,1.058,0.516,0.183,0.32299999999999995,0.254,0.789,0.017,0.015,0.02,0.03,0.025,0.006,0.0236,0.16699999999999998,0.33899999999999997
0,TARLETON-STATE,0.47200000000000003,0.27320261437908494,10,1,0.077,0.05751633986928104,0.5790849673202615,0.46,1.380392156862745,0.42,0.5790849673202615,0.311,0.4287581699346405,0.744,0.31895424836601305,0.231,1,7,11,93.3,0.225,0.1895424836601307,0.5920000000000001,0.33986928104575165,0.136,0.134640522875817,0.6522875816993464,0.517,1.2836601307189544,0.447,0.5738562091503268,0.331,0.42483660130718953,0.689,0.2928104575163399,0.228,0.265,0.20915032679738563,0.4326797385620915,1.619607843137255,0.07400000000000001,0.12549019607843137,0.414,0.5320261437908497,0.337,0.17908496732026144,0.7516339869281046,0.525,0.39477124183006534,0.528,0.8614379084967321,0.545,0.222,0.42483660130718953,68.1,0.4549019607843137,1.5895424836601306,-1.04,0.127,0.2169934640522876,3.65,0.285,0.3934640522875817,0.286,0.11241830065359477,0.9869281045751634,0.473,0.4666666666666667,0.47200000000000003,0.7686274509803922,0.502,0.16399999999999998,0.30980392156862746,0.421,8,0.644,0.9940000000000001,0.455,0.18100000000000002,0.247,0.293,1.0070000000000001,0.5379999999999999,0.256,0.331,0.33399999999999996,0.7559999999999999,-0.022000000000000002,-0.032,-0.012,-0.001,-0.006,-0.017,0.019,0.207,0.6859999999999999
0,TEMPLE,0.528,0.3054263565891473,1,3,0.136,0.12403100775193798,0.641860465116279,0.47,1.3968992248062015,0.414,0.5782945736434109,0.378,0.5286821705426357,0.698,0.3689922480620155,0.264,3,6,6,101.6,0.331,0.2930232558139535,0.578,0.3395348837209302,0.07200000000000001,0.06201550387596899,0.5922480620155038,0.46,1.468217054263566,0.4,0.5875968992248062,0.275,0.40310077519379844,0.719,0.289922480620155,0.197,0.315,0.29457364341085274,0.4682170542635659,1.6418604651162791,0.08800000000000001,0.14573643410852713,0.378,0.5550387596899224,0.318,0.17674418604651163,0.9131782945736434,0.45,0.4108527131782946,0.48700000000000004,0.8868217054263566,0.495,0.14800000000000002,0.28837209302325584,66.2,0.4449612403100775,1.682170542635659,4.16,0.10099999999999999,0.16744186046511628,2.53,0.38,0.5302325581395348,0.295,0.15658914728682172,0.8666666666666667,0.487,0.42170542635658914,0.513,0.9348837209302325,0.51,0.155,0.3023255813953488,0.625,10,0.664,1.046,0.47,0.183,0.33299999999999996,0.37799999999999995,1.01,0.46,0.174,0.316,0.275,0.78,-0.0,-0.006999999999999999,0.006999999999999999,0.011000000000000001,0.019,0.026000000000000002,0.004699999999999999,0.365,0.525
