assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,abbreviation
0.473,0.238461538,8,0,0.059,0.051923077,0.544230769,0.458,1.278846154,0.394,0.503846154,0.362,0.463461538,0.668,0.309615385,0.242,3,2,11,91.3,0.275,0.236538462,0.477,0.296153846,0.08,0.057692308,0.625,0.519,1.338461538,0.464,0.621153846,0.322,0.430769231,0.723,0.311538462,0.233,0.289,0.221153846,0.515384615,1.7,0.115,0.186538462,0.343,0.459615385,0.318,0.146153846,0.878846154,0.54,0.475,0.52,0.846153846,0.551,0.162,0.298076923,64.9,0.432692308,1.480769231,-19.61,0.074,0.119230769,-4.16,0.438,0.559615385,0.292,0.163461538,0.719230769,0.473,0.340384615,0.48,0.780769231,0.494,0.194,0.361538462,0.154,2,63.8,93.4,42.4,23.3,24.1,34.4,108.7,52.5,17.9,30.6,33.6,77.2,-0.5,-0.9,0,0.1,0.9,1.1,1.76,29.7,85.1,IDAHO-STATE
0.557,0.335238095,4,0,0.062,0.066666667,0.63047619,0.505,1.415238095,0.425,0.601904762,0.396,0.56,0.738,0.413333333,0.292,4,3,10,101.8,0.252,0.228571429,0.447,0.331428571,0.102,0.083809524,0.68,0.528,1.556190476,0.476,0.740952381,0.349,0.542857143,0.712,0.386666667,0.248,0.303,0.274285714,0.502857143,2.028571429,0.081,0.146666667,0.304,0.472380952,0.339,0.16,1.083809524,0.536,0.580952381,0.526,0.954285714,0.559,0.131,0.272380952,72.5,0.518095238,1.843809524,-12.31,0.048,0.087619048,0.06,0.417,0.59047619,0.384,0.226666667,0.824761905,0.455,0.375238095,0.474,0.859047619,0.548,0.176,0.358095238,0.231,3,71.4,99.4,47.8,18.8,24.8,37.1,116.3,54.3,14.9,33.1,36.8,75.6,-1.9,-1.5,-2.4,-1.4,-1.4,-0.2,1.7,36.9,24.7,IDAHO
0.592,0.384761905,3,3,0.081,0.081904762,0.605714286,0.508,1.487619048,0.437,0.64952381,0.174,0.259047619,0.662,0.171428571,0.115,3,2,8,98.8,0.237,0.203809524,0.412,0.262857143,0.066,0.051428571,0.655238095,0.508,1.36952381,0.466,0.638095238,0.362,0.495238095,0.712,0.352380952,0.257,0.252,0.203809524,0.323809524,1.742857143,0.088,0.15047619,0.263,0.36,0.317,0.114285714,1.00952381,0.519,0.523809524,0.515,0.859047619,0.543,0.155,0.295238095,68.2,0.44952381,1.683809524,-8.48,0.085,0.144761905,-2.48,0.475,0.706666667,0.302,0.213333333,0.780952381,0.559,0.436190476,0.485,0.80952381,0.523,0.16,0.306666667,0.385,5,67.2,99.6,50.1,18.5,25.7,17.2,109.7,52.5,16.8,28.2,38.5,76.3,-1,-1.4,-0.6,-0.5,-0.2,-0.7,2.32,29.5,29,ILLINOIS-CHICAGO
0.457,0.305263158,4,1,0.134,0.141353383,0.639097744,0.535,1.443609023,0.463,0.667669173,0.359,0.518796992,0.733,0.380451128,0.264,2,7,8,107.2,0.286,0.243609023,0.478,0.32481203,0.072,0.064661654,0.609022556,0.493,1.566917293,0.434,0.679699248,0.291,0.455639098,0.752,0.342857143,0.219,0.303,0.278195489,0.433082707,1.887218045,0.103,0.184962406,0.328,0.514285714,0.36,0.184962406,1.052631579,0.47,0.494736842,0.501,0.887218045,0.529,0.144,0.30075188,71.9,0.416541353,1.926315789,-1.41,0.09,0.162406015,-1.27,0.377,0.544360902,0.387,0.210526316,0.89924812,0.508,0.457142857,0.499,0.882706767,0.57,0.169,0.342857143,0.5,8,69.6,107.1,53.7,19.5,29.5,36.5,109.6,49.9,16.6,33.7,30.8,77.7,0.6,0.1,1,0.8,1.4,0.4,1.94,27.1,48.2,ILLINOIS-STATE
0.572,0.405,1,3,0.082,0.086666667,0.74,0.551,1.506666667,0.47,0.708333333,0.324,0.488333333,0.717,0.35,0.232,1,7,3,115.3,0.408,0.353333333,0.403,0.241666667,0.09,0.078333333,0.513333333,0.445,1.518333333,0.395,0.6,0.26,0.395,0.696,0.275,0.181,0.237,0.23,0.456666667,1.625,0.107,0.186666667,0.302,0.458333333,0.327,0.15,1.06,0.425,0.45,0.405,0.743333333,0.476,0.138,0.273333333,69.8,0.398333333,2.011666667,20.04,0.077,0.135,4.57,0.42,0.633333333,0.387,0.245,0.873333333,0.531,0.463333333,0.595,1.093333333,0.579,0.17,0.355,0.8,12,68.7,117.7,55.1,20.4,41.3,32.4,94.2,44.5,15.7,24.3,26,77.5,1.7,2,1.3,-0.1,-0.8,0.4,2.28,30.6,51.8,ILLINOIS
0.484,0.282352941,5,0,0.057,0.052941176,0.572058824,0.499,1.377941176,0.424,0.583823529,0.272,0.375,0.753,0.282352941,0.205,5,3,13,95.1,0.203,0.166176471,0.501,0.360294118,0.094,0.073529412,0.652941176,0.556,1.475,0.488,0.719117647,0.262,0.386764706,0.7,0.270588235,0.183,0.289,0.232352941,0.405882353,1.911764706,0.104,0.180882353,0.374,0.551470588,0.368,0.202941176,0.923529412,0.559,0.516176471,0.545,0.885294118,0.576,0.159,0.314705882,69.8,0.416176471,1.658823529,-16.06,0.066,0.114705882,1.08,0.434,0.598529412,0.349,0.208823529,0.779411765,0.481,0.375,0.455,0.738235294,0.533,0.187,0.357352941,0.235,4,67.9,93.2,47.6,21.9,20.2,24.6,116.1,56.8,17.3,34.1,26.2,76.3,0.4,0.8,0,-1.9,-1.5,-0.6,1.7,26.7,45.5,INCARNATE-WORD
0.526,0.357024793,5,1,0.047,0.044628099,0.690909091,0.542,1.469421488,0.462,0.679338843,0.256,0.376859504,0.754,0.284297521,0.193,0,6,7,105.4,0.211,0.176859504,0.472,0.302479339,0.109,0.085950413,0.661157025,0.497,1.484297521,0.432,0.641322314,0.261,0.38677686,0.739,0.285950413,0.193,0.22,0.195041322,0.365289256,1.760330579,0.083,0.148760331,0.363,0.538842975,0.356,0.191735537,0.945454545,0.476,0.449586777,0.497,0.856198347,0.528,0.16,0.317355372,71.3,0.380165289,1.87768595,-0.5,0.089,0.158677686,2.41,0.461,0.67768595,0.346,0.234710744,0.791735537,0.562,0.444628099,0.503,0.867768595,0.57,0.155,0.302479339,0.533,8,71.4,104.2,52.2,18,19.9,25.4,104.1,52.5,17.8,24.5,29,76.8,-0.7,-0.6,-0.8,0,0.5,0.2,0.99,31.4,24.5,INDIANA-STATE
0.577,0.386885246,3,0,0.155,0.137704918,0.762295082,0.536,1.403278689,0.478,0.670491803,0.353,0.495081967,0.685,0.339344262,0.242,0,11,3,105.9,0.287,0.23442623,0.443,0.229508197,0.068,0.063934426,0.581967213,0.411,1.46557377,0.353,0.518032787,0.264,0.386885246,0.754,0.291803279,0.199,0.22,0.214754098,0.444262295,1.495081967,0.116,0.201639344,0.395,0.578688525,0.289,0.167213115,0.886885246,0.396,0.350819672,0.444,0.796721311,0.453,0.154,0.3,69.6,0.408196721,1.842622951,15.9,0.079,0.137704918,1.77,0.331,0.463934426,0.35,0.162295082,0.939344262,0.541,0.508196721,0.556,0.996721311,0.562,0.172,0.339344262,0.8,12,68.8,109.6,53.6,19.5,29.4,35.3,90.6,41.1,17.3,22.5,26.4,77.9,0.6,0.3,0.8,0.9,1.4,1.3,1.39,33.9,49.5,INDIANA
0.586,0.378512397,1,2,0.155,0.148760331,0.618181818,0.491,1.485950413,0.435,0.646280992,0.403,0.598347107,0.71,0.424793388,0.286,0,5,3,105.2,0.328,0.299173554,0.463,0.285950413,0.082,0.07768595,0.611570248,0.472,1.462809917,0.423,0.618181818,0.329,0.480991736,0.732,0.352066116,0.241,0.286,0.247933884,0.505785124,1.733884298,0.097,0.173553719,0.342,0.500826446,0.29,0.145454545,0.961983471,0.491,0.472727273,0.484,0.859504132,0.513,0.17,0.347107438,71.7,0.446280992,1.884297521,8.39,0.091,0.163636364,2.32,0.362,0.537190083,0.311,0.166942149,0.948760331,0.505,0.479338843,0.516,0.917355372,0.532,0.154,0.32231405,0.8,12,71.4,107,49.1,18,32.8,40.3,98.4,47.2,19.4,28.6,32.9,77.1,0.6,-0.2,1.4,-0.9,0.2,0.2,2.13,31.2,47,IONA
0.569,0.3625,2,1,0.097,0.078125,0.609375,0.512,1.4140625,0.451,0.6375,0.313,0.4421875,0.71,0.3140625,0.222,1,10,3,102.5,0.314,0.2578125,0.479,0.24375,0.108,0.0984375,0.5640625,0.447,1.28125,0.398,0.509375,0.35,0.4484375,0.714,0.3203125,0.25,0.266,0.2203125,0.45625,1.465625,0.1,0.171875,0.373,0.478125,0.265,0.1265625,0.803125,0.477,0.3828125,0.475,0.784375,0.49,0.23,0.4453125,68.7,0.45,1.7609375,15.16,0.137,0.2359375,3.35,0.355,0.5015625,0.343,0.171875,0.9125,0.51,0.465625,0.525,0.8671875,0.542,0.178,0.3515625,0.813,13,67.6,105.3,51.2,20.5,32,31.3,88.8,44.7,26,27,35,76.5,-0.3,-0.5,-0.1,-0.9,-0.3,-0.7,2.22,30.2,14.2,IOWA-STATE
0.566,0.438333333,3,1,0.122,0.115,0.64,0.547,1.615,0.48,0.775,0.323,0.521666667,0.77,0.401666667,0.249,1,9,4,120.5,0.311,0.28,0.531,0.346666667,0.04,0.04,0.621666667,0.491,1.523333333,0.429,0.653333333,0.27,0.411666667,0.717,0.295,0.194,0.303,0.278333333,0.473333333,1.79,0.07,0.126666667,0.383,0.583333333,0.323,0.188333333,0.94,0.495,0.465,0.495,0.9,0.521,0.173,0.36,72,0.403333333,2.168333333,16.84,0.104,0.186666667,1.71,0.378,0.61,0.355,0.216666667,1.005,0.556,0.558333333,0.505,0.92,0.582,0.104,0.216666667,0.733,11,71.8,121.5,54.7,12.1,31.4,32.3,103,49.1,20,30.6,27,77.4,0.6,-0.2,1.3,1.4,0.1,-0.2,1.67,41.4,47.2,IOWA
0.496,0.234615385,5,0,0.076,0.055769231,0.559615385,0.434,1.244230769,0.38,0.473076923,0.267,0.332692308,0.659,0.219230769,0.176,5,1,12,81.7,0.312,0.253846154,0.5,0.265384615,0.073,0.055769231,0.559615385,0.49,1.257692308,0.422,0.530769231,0.419,0.526923077,0.734,0.386538462,0.307,0.315,0.257692308,0.359615385,1.619230769,0.121,0.192307692,0.419,0.526923077,0.325,0.171153846,0.730769231,0.492,0.359615385,0.501,0.817307692,0.537,0.188,0.348076923,63.6,0.490384615,1.298076923,-21.8,0.082,0.130769231,-6.22,0.388,0.482692308,0.275,0.132692308,0.761538462,0.447,0.340384615,0.499,0.813461538,0.463,0.235,0.430769231,0.077,1,63.5,86.2,42.6,27,31.2,26.4,111.4,49.9,21.3,33.4,42.8,76.6,-0.6,0.6,-1.8,-0.6,0.7,-0.5,1.75,40.7,40,IUPUI
0.477,0.254867257,11,2,0.117,0.104424779,0.585840708,0.424,1.417699115,0.377,0.534513274,0.217,0.307964602,0.655,0.201769912,0.142,1,0,12,82.8,0.25,0.226548673,0.549,0.316814159,0.112,0.107964602,0.677876106,0.493,1.311504425,0.44,0.57699115,0.439,0.575221239,0.695,0.4,0.305,0.285,0.233628319,0.332743363,1.692035398,0.105,0.178761062,0.321,0.421238938,0.328,0.138053097,0.890265487,0.493,0.438938053,0.529,0.911504425,0.534,0.179,0.345132743,67.8,0.481415929,1.403539823,-8.58,0.099,0.168141593,3.07,0.317,0.449557522,0.295,0.132743363,0.968141593,0.415,0.401769912,0.471,0.812389381,0.449,0.185,0.355752212,0.143,2,66.2,91.4,42.4,21.1,26.8,21.7,100.8,49.3,20.7,30.1,43.9,76.3,-0.8,-1.5,-0.1,0.2,-1.1,-0.5,2.25,35.9,52.2,JACKSON-STATE
0.533,0.350413223,4,3,0.077,0.06446281,0.700826446,0.549,1.424793388,0.462,0.65785124,0.335,0.47768595,0.675,0.32231405,0.226,1,5,6,107.6,0.301,0.252892562,0.497,0.295867769,0.091,0.074380165,0.588429752,0.477,1.451239669,0.41,0.595041322,0.251,0.363636364,0.768,0.279338843,0.192,0.23,0.209917355,0.411570248,1.66446281,0.096,0.168595041,0.426,0.618181818,0.316,0.195041322,0.833057851,0.48,0.4,0.456,0.798347107,0.512,0.171,0.333884298,70.1,0.385123967,1.885950413,1.89,0.102,0.178512397,-1.18,0.429,0.611570248,0.405,0.247933884,0.81322314,0.504,0.409917355,0.544,0.953719008,0.571,0.178,0.358677686,0.6,9,66.4,105.7,51.7,21.6,28.8,36.9,102.2,47.2,18.5,25.1,25.6,76.7,0.7,1.1,0.3,-1.5,-0.7,-0.3,2.43,29.1,74.1,JACKSONVILLE-STATE
0.539,0.342857143,4,2,0.087,0.064285714,0.651785714,0.513,1.401785714,0.454,0.635714286,0.274,0.383928571,0.688,0.264285714,0.189,0,8,4,103,0.322,0.2625,0.509,0.246428571,0.082,0.076785714,0.551785714,0.439,1.276785714,0.379,0.483928571,0.294,0.375,0.657,0.246428571,0.193,0.203,0.166071429,0.332142857,1.367857143,0.102,0.167857143,0.424,0.541071429,0.284,0.153571429,0.735714286,0.449,0.330357143,0.44,0.717857143,0.47,0.203,0.369642857,66.1,0.369642857,1.701785714,-1.26,0.135,0.223214286,-4.26,0.334,0.467857143,0.355,0.166071429,0.933928571,0.503,0.469642857,0.56,0.914285714,0.537,0.17,0.325,0.714,10,65.1,96.1,46.6,22.3,32.3,28.6,99.9,45.4,20,22.2,33.3,76.8,0.3,0,0.6,-0.2,-0.8,-0.4,1.54,40.5,29,JACKSONVILLE
0.512,0.373076923,0,2,0.055,0.046153846,0.640384615,0.552,1.505769231,0.484,0.728846154,0.273,0.411538462,0.692,0.284615385,0.189,1,7,3,107.3,0.266,0.219230769,0.559,0.344230769,0.065,0.059615385,0.603846154,0.483,1.473076923,0.418,0.615384615,0.208,0.305769231,0.692,0.211538462,0.144,0.282,0.251923077,0.411538462,1.634615385,0.088,0.159615385,0.428,0.630769231,0.305,0.192307692,0.842307692,0.502,0.423076923,0.499,0.855769231,0.505,0.215,0.442307692,72.6,0.371153846,1.948076923,2.35,0.139,0.251923077,-0.02,0.387,0.582692308,0.353,0.205769231,0.923076923,0.567,0.523076923,0.501,0.859615385,0.573,0.167,0.340384615,0.769,10,71,103.5,52.4,20,24.9,30.2,102.7,51.5,22.7,30,22.3,75.8,-1,-1.6,-0.5,-1.2,-1.6,-0.7,1.65,34.1,59.2,JAMES-MADISON
0.552,0.336666667,2,2,0.058,0.046666667,0.7,0.497,1.425,0.428,0.61,0.29,0.413333333,0.73,0.301666667,0.212,3,6,7,100.7,0.245,0.21,0.539,0.296666667,0.088,0.075,0.648333333,0.448,1.403333333,0.392,0.55,0.308,0.431666667,0.66,0.285,0.203,0.249,0.231666667,0.388333333,1.543333333,0.084,0.143333333,0.423,0.593333333,0.267,0.158333333,0.81,0.484,0.391666667,0.492,0.88,0.48,0.172,0.335,68.3,0.418333333,1.718333333,8.92,0.111,0.19,1.92,0.405,0.576666667,0.341,0.196666667,0.848333333,0.487,0.413333333,0.508,0.91,0.53,0.152,0.291666667,0.533,8,68,105.3,49.7,17.1,24.9,29,95.2,44.8,19.7,25.4,30.8,76.3,0.7,1.2,0.1,-0.9,-0.7,-3.2,1.66,33.3,53.3,KANSAS-STATE
0.541,0.406666667,1,2,0.123,0.113333333,0.621666667,0.566,1.501666667,0.501,0.751666667,0.321,0.481666667,0.709,0.341666667,0.228,0,8,2,114.8,0.332,0.268333333,0.457,0.281666667,0.071,0.068333333,0.54,0.487,1.435,0.43,0.616666667,0.272,0.39,0.701,0.273333333,0.19,0.263,0.221666667,0.426666667,1.67,0.099,0.176666667,0.359,0.515,0.317,0.163333333,0.92,0.493,0.453333333,0.461,0.761666667,0.515,0.191,0.381666667,71.1,0.39,2.041666667,21.45,0.102,0.181666667,6.59,0.355,0.533333333,0.369,0.196666667,0.968333333,0.573,0.555,0.539,0.89,0.59,0.153,0.313333333,0.867,13,71,120.3,56.6,17.7,34.5,32.1,95.2,48.7,21.6,27.7,27.2,76.8,0,-0.1,0,0.3,-0.8,-0.5,2.08,32.3,63.6,KANSAS
0.534,0.378846154,6,0,0.076,0.065384615,0.657692308,0.542,1.501923077,0.472,0.709615385,0.32,0.480769231,0.704,0.338461538,0.225,2,5,8,107.1,0.316,0.271153846,0.5,0.323076923,0.067,0.061538462,0.586538462,0.523,1.428846154,0.452,0.646153846,0.307,0.438461538,0.68,0.298076923,0.209,0.231,0.198076923,0.463461538,1.792307692,0.117,0.215384615,0.394,0.563461538,0.358,0.201923077,0.865384615,0.513,0.444230769,0.458,0.784615385,0.547,0.197,0.401923077,73.3,0.428846154,1.965384615,-5.84,0.115,0.211538462,2.39,0.392,0.588461538,0.353,0.207692308,0.913461538,0.549,0.501923077,0.542,0.928846154,0.568,0.175,0.367307692,0.385,5,69.9,101,50.1,20.3,28.1,33.3,109.8,57.4,19.3,26.2,36.4,76.1,-0.8,-0.7,-1,-0.9,0.2,-2.1,1.89,29.9,76.4,KENNESAW-STATE
0.524,0.31,3,1,0.124,0.091666667,0.625,0.481,1.411666667,0.419,0.591666667,0.334,0.471666667,0.802,0.378333333,0.268,4,4,8,102.4,0.3,0.255,0.517,0.281666667,0.075,0.061666667,0.595,0.476,1.34,0.407,0.545,0.343,0.46,0.696,0.32,0.239,0.259,0.218333333,0.445,1.596666667,0.089,0.151666667,0.45,0.603333333,0.309,0.186666667,0.736666667,0.486,0.358333333,0.48,0.813333333,0.512,0.19,0.365,67.8,0.448333333,1.735,-2.91,0.11,0.186666667,-0.68,0.416,0.586666667,0.295,0.173333333,0.825,0.507,0.418333333,0.52,0.88,0.53,0.156,0.303333333,0.467,7,66.4,101.2,45.2,18.9,30.5,35.1,103.4,49.9,20.8,29.9,35.9,76.3,0.3,1.1,-0.5,-1.7,-1.9,-0.4,1.91,23.9,58.5,KENT-STATE
0.534,0.434375,2,1,0.129,0.1234375,0.7421875,0.546,1.640625,0.496,0.8140625,0.232,0.38125,0.717,0.2734375,0.167,0,11,3,116.6,0.397,0.3453125,0.434,0.2515625,0.065,0.0765625,0.5234375,0.444,1.4828125,0.391,0.5796875,0.222,0.3296875,0.716,0.2359375,0.159,0.199,0.184375,0.3625,1.553125,0.091,0.1609375,0.353,0.5234375,0.301,0.1578125,0.959375,0.44,0.421875,0.394,0.7078125,0.474,0.161,0.315625,70.8,0.3375,2.0640625,20.78,0.095,0.16875,0.35,0.287,0.4703125,0.346,0.1625,1.1703125,0.557,0.6515625,0.606,1.0875,0.567,0.138,0.2921875,0.813,13,69.7,118.5,54.6,16.6,40.7,23.2,93.4,44.4,17.9,20.9,22.2,76.9,0.4,-0.2,1,0.4,0.1,-1.6,1.68,30.2,28,KENTUCKY
0.557,0.34953271,3,0,0.124,0.110280374,0.654205607,0.48,1.512149533,0.415,0.628037383,0.244,0.368224299,0.665,0.244859813,0.162,4,5,8,97.5,0.307,0.287850467,0.57,0.357009346,0.078,0.071028037,0.65046729,0.5,1.45046729,0.432,0.626168224,0.322,0.46728972,0.688,0.321495327,0.222,0.271,0.242990654,0.413084112,1.771962617,0.095,0.164485981,0.389,0.564485981,0.351,0.198130841,0.885981308,0.483,0.428037383,0.487,0.893457944,0.53,0.159,0.31588785,69.6,0.444859813,1.697196262,-6.62,0.085,0.147663551,-3.54,0.394,0.596261682,0.329,0.196261682,0.91588785,0.471,0.431775701,0.513,0.942056075,0.503,0.166,0.336448598,0.385,5,69.7,99.5,48,19.4,31.6,24.4,106.8,50,18.2,27.7,32.2,77.2,0.7,0.7,0.7,-0.1,0.8,-0.9,1.71,36.7,61.7,LA-SALLE
0.644,0.396226415,5,2,0.077,0.073584906,0.647169811,0.494,1.481132075,0.415,0.61509434,0.196,0.290566038,0.714,0.20754717,0.14,5,1,10,97.6,0.238,0.216981132,0.474,0.324528302,0.1,0.077358491,0.694339623,0.512,1.533962264,0.446,0.68490566,0.273,0.418867925,0.716,0.3,0.196,0.29,0.264150943,0.332075472,1.869811321,0.101,0.173584906,0.38,0.583018868,0.343,0.2,0.950943396,0.51,0.48490566,0.526,0.958490566,0.539,0.123,0.243396226,68.6,0.375471698,1.671698113,-12.85,0.058,0.1,-2.35,0.479,0.709433962,0.33,0.233962264,0.771698113,0.494,0.381132075,0.474,0.864150943,0.516,0.162,0.313207547,0.231,3,67.7,97.9,49,18.5,22.2,18.2,110.8,52.8,14.1,28.6,26.7,78.1,1.3,2.2,0.4,2.1,-0.5,1.3,1.53,24.2,55,LAFAYETTE
0.479,0.2875,10,0,0.077,0.066071429,0.594642857,0.473,1.433928571,0.418,0.6,0.233,0.333928571,0.679,0.226785714,0.158,2,2,12,95.5,0.323,0.2875,0.678,0.428571429,0.079,0.075,0.601785714,0.522,1.4,0.452,0.632142857,0.355,0.496428571,0.701,0.348214286,0.249,0.306,0.2625,0.382142857,1.808928571,0.1,0.166071429,0.39,0.546428571,0.359,0.196428571,0.853571429,0.51,0.435714286,0.495,0.864285714,0.553,0.147,0.282142857,66.4,0.471428571,1.583928571,-14.18,0.082,0.135714286,-2.01,0.336,0.482142857,0.326,0.157142857,0.951785714,0.465,0.442857143,0.505,0.882142857,0.497,0.184,0.358928571,0.143,2,66.5,98.7,47.2,21.7,32.1,22.9,111.7,54.6,17.1,32.7,35.8,75.6,-0.5,-0.2,-0.9,-1.5,-2.2,-2.2,1.82,47.7,36.3,LAMAR
0.541,0.317829457,7,1,0.082,0.093023256,0.660465116,0.486,1.372093023,0.428,0.587596899,0.282,0.387596899,0.72,0.279069767,0.203,4,4,11,91.7,0.213,0.178294574,0.38,0.246511628,0.125,0.110077519,0.660465116,0.477,1.494573643,0.434,0.648062016,0.329,0.491472868,0.748,0.36744186,0.246,0.267,0.240310078,0.392248062,1.792248062,0.121,0.212403101,0.239,0.356589147,0.361,0.128682171,1.137984496,0.456,0.519379845,0.518,0.900775194,0.519,0.139,0.279069767,70.3,0.429457364,1.612403101,-14.33,0.064,0.113178295,-6.13,0.36,0.494573643,0.32,0.158139535,0.87751938,0.489,0.429457364,0.482,0.83875969,0.518,0.193,0.372093023,0.313,5,70.4,94.3,48.6,21,21.8,27.5,110.2,48.5,15.9,27.7,33.5,77.7,-0.1,0,-0.2,0.7,0.9,2.2,1.7,40.5,69.5,LEHIGH
0.565,0.364705882,1,1,0.061,0.048529412,0.655882353,0.574,1.348529412,0.479,0.645588235,0.277,0.373529412,0.705,0.263235294,0.195,0,7,6,109.6,0.225,0.170588235,0.457,0.232352941,0.086,0.057352941,0.588235294,0.447,1.314705882,0.387,0.508823529,0.331,0.435294118,0.73,0.317647059,0.242,0.224,0.189705882,0.363235294,1.494117647,0.097,0.160294118,0.39,0.513235294,0.309,0.158823529,0.801470588,0.437,0.35,0.485,0.777941176,0.491,0.177,0.327941176,66.1,0.385294118,1.810294118,3.33,0.093,0.152941176,-1.25,0.507,0.683823529,0.374,0.255882353,0.664705882,0.586,0.389705882,0.515,0.826470588,0.593,0.159,0.288235294,0.647,11,65.7,106.7,54.9,18.7,21.8,29,101,47.4,19.7,25.9,35.9,76.1,-0.7,-1.5,0.1,0.6,-0.5,-3.1,1.76,28,59.9,LIBERTY
0.575,0.377777778,8,1,0.075,0.079166667,0.734722222,0.552,1.379166667,0.476,0.656944444,0.384,0.529166667,0.738,0.390277778,0.283,2,5,10,103.8,0.193,0.151388889,0.516,0.3875,0.131,0.105555556,0.631944444,0.512,1.704166667,0.441,0.751388889,0.222,0.379166667,0.696,0.263888889,0.155,0.278,0.283333333,0.443055556,2.008333333,0.123,0.226388889,0.38,0.647222222,0.373,0.241666667,1.056944444,0.482,0.509722222,0.508,0.915277778,0.533,0.114,0.243055556,73.7,0.338888889,1.913888889,-8.99,0.062,0.113888889,-0.45,0.415,0.572222222,0.367,0.209722222,0.806944444,0.554,0.447222222,0.492,0.886111111,0.587,0.182,0.363888889,0.444,8,71.6,104.9,54.6,21.9,18.9,36.7,112.7,52.5,13.2,29.5,22.6,76.8,0,-0.5,0.4,-1.7,-0.1,1.1,1.03,32.6,52.1,LIPSCOMB
0.436,0.283018868,4,1,0.091,0.081132075,0.666037736,0.497,1.452830189,0.447,0.649056604,0.383,0.556603774,0.681,0.379245283,0.261,3,2,9,97.8,0.293,0.252830189,0.553,0.386792453,0.092,0.094339623,0.611320755,0.532,1.550943396,0.451,0.7,0.277,0.430188679,0.746,0.320754717,0.207,0.247,0.218867925,0.483018868,1.969811321,0.1,0.186792453,0.422,0.654716981,0.38,0.249056604,0.896226415,0.503,0.450943396,0.475,0.830188679,0.561,0.157,0.326415094,74.5,0.418867925,1.822641509,-5.99,0.081,0.150943396,6.46,0.291,0.422641509,0.344,0.145283019,1.030188679,0.489,0.503773585,0.525,0.918867925,0.531,0.189,0.4,0.308,4,71.3,100.4,48.6,21.4,29.9,36.8,109.3,55.7,16.9,29.1,28.7,76.7,-0.1,-0.2,-0.1,-0.1,-0.7,-0.5,1.92,34.3,39.7,LONG-BEACH-STATE
0.535,0.391150442,4,1,0.093,0.072566372,0.699115044,0.53,1.57699115,0.464,0.730973451,0.301,0.474336283,0.679,0.322123894,0.204,1,8,5,111.7,0.355,0.332743363,0.517,0.295575221,0.085,0.084955752,0.605309735,0.473,1.414159292,0.404,0.571681416,0.245,0.346902655,0.735,0.254867257,0.18,0.212,0.187610619,0.453097345,1.592920354,0.078,0.139823009,0.447,0.631858407,0.308,0.194690265,0.782300885,0.482,0.37699115,0.435,0.792920354,0.504,0.198,0.389380531,71.3,0.398230088,1.992920354,-0.14,0.114,0.203539823,-6.54,0.364,0.573451327,0.364,0.208849558,1.003539823,0.52,0.522123894,0.565,1.031858407,0.553,0.15,0.316814159,0.643,9,68.2,101.7,51.6,19.9,35.2,30.4,103.3,49.1,20.7,26.7,27.3,75.5,-1.5,-2.2,-0.8,-2,-1.9,-0.5,2.03,36.4,54.2,LONGWOOD
