,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,Tempo-Adj,Avg. Poss Length-Offense,Avg. Poss Length-Defense,Off. Efficiency-Adj,Def. Efficiency-Adj,Off-FT,Off-2P,Off-3P,Def-FT,Def-2P,Def-3P
0,SOUTHERN-METHODIST,0.37799999999999995,0.23333333333333334,1,0,0.078,0.075,0.6833333333333333,0.436,1.5583333333333333,0.396,0.6166666666666667,0.299,0.4666666666666667,0.696,0.325,0.209,1,1,2,94.4,0.282,0.275,0.545,0.35,0.094,0.1,0.7,0.475,1.5083333333333333,0.425,0.6416666666666667,0.376,0.5666666666666667,0.676,0.38333333333333336,0.254,0.281,0.26666666666666666,0.4166666666666667,1.8166666666666667,0.075,0.13333333333333333,0.365,0.55,0.273,0.15,0.9583333333333334,0.513,0.49166666666666664,0.502,0.9666666666666667,0.511,0.12300000000000001,0.25,71.3,0.5,1.6833333333333333,-1.61,0.051,0.09166666666666666,3.72,0.321,0.5,0.25,0.125,1.0583333333333333,0.465,0.49166666666666664,0.498,0.9583333333333334,0.473,0.14400000000000002,0.3,0.333,1,0.715,1.011,0.436,0.168,0.282,0.299,0.9790000000000001,0.475,0.14,0.281,0.376,0.775,0.002,-0.002,0.005,-0.003,-0.002,0.021,0.0212,0.268,0.28,71.5,16.3,18.1,101.1,97.9,19.3,58.4,22.3,21.1,54.1,24.8
0,SOUTHERN-UTAH,0.5379999999999999,0.53125,1,0,0.07,0.0625,0.8125,0.613,1.85,0.534,0.9875,0.27,0.5,0.65,0.325,0.176,0,3,1,126.9,0.353,0.34375,0.441,0.25625,0.077,0.08125,0.63125,0.45,1.5,0.388,0.58125,0.283,0.425,0.632,0.26875,0.179,0.212,0.21875,0.49375,1.61875,0.073,0.15,0.404,0.60625,0.309,0.1875,0.89375,0.441,0.39375,0.424,0.85,0.476,0.244,0.55,81.8,0.4875,2.59375,12.75,0.162,0.33125,20.75,0.432,0.8,0.367,0.29375,1.05,0.661,0.69375,0.5760000000000001,1.15625,0.621,0.13,0.3125,0.75,3,0.726,1.0270000000000001,0.5529999999999999,0.256,0.33299999999999996,0.19699999999999998,1.03,0.542,0.154,0.308,0.6,0.774,-0.006,-0.002,-0.009000000000000001,-0.003,0.008,0.021,0.0259,0.293,0.49700000000000005,72.6,15.0,15.4,102.7,103.0,9.9,49.4,40.7,27.0,49.4,23.6
0,ST-BONAVENTURE,0.488,0.312,1,0,0.11599999999999999,0.088,0.576,0.478,1.488,0.43,0.64,0.274,0.408,0.686,0.28,0.188,0,1,2,100.0,0.297,0.264,0.615,0.32,0.055,0.056,0.624,0.487,1.216,0.428,0.52,0.546,0.664,0.723,0.48,0.395,0.265,0.208,0.36,1.664,0.042,0.072,0.375,0.456,0.316,0.144,0.76,0.495,0.376,0.498,0.832,0.543,0.19399999999999998,0.368,68.1,0.536,1.704,-1.22,0.10300000000000001,0.176,-2.89,0.312,0.464,0.31,0.144,1.024,0.484,0.496,0.502,0.84,0.507,0.15,0.296,0.333,1,0.684,1.015,0.478,0.174,0.295,0.27399999999999997,0.9790000000000001,0.48700000000000004,0.21600000000000003,0.265,0.546,0.772,0.006999999999999999,0.003,0.01,0.013000000000000001,-0.002,-0.017,0.016,0.24,0.005,68.4,18.6,16.5,101.5,97.9,16.4,58.2,25.4,28.8,45.2,26.0
0,ST-FRANCIS-NY,0.551,0.35833333333333334,2,0,0.134,0.125,0.5166666666666667,0.46,1.575,0.413,0.65,0.18,0.2833333333333333,0.647,0.18333333333333332,0.116,0,1,2,99.0,0.354,0.3333333333333333,0.526,0.3416666666666667,0.05,0.05,0.6083333333333333,0.54,1.3416666666666666,0.484,0.65,0.335,0.45,0.704,0.31666666666666665,0.236,0.326,0.25,0.31666666666666665,1.7666666666666666,0.071,0.11666666666666667,0.304,0.4083333333333333,0.367,0.15,0.9333333333333333,0.536,0.5,0.502,0.8583333333333333,0.568,0.18,0.3416666666666667,66.1,0.375,1.6333333333333333,-27.65,0.11599999999999999,0.19166666666666668,-0.65,0.365,0.575,0.261,0.15,1.0,0.5,0.5,0.498,0.85,0.478,0.142,0.2833333333333333,0.333,1,0.6890000000000001,0.919,0.384,0.185,0.308,0.18100000000000002,1.112,0.62,0.145,0.33299999999999996,0.315,0.765,-0.005,-0.008,-0.001,-0.011000000000000001,-0.009000000000000001,-0.005,0.013300000000000001,0.369,0.41,68.9,18.8,19.5,91.9,111.2,12.7,66.7,20.6,14.1,59.0,26.9
0,STANFORD,0.507,0.2833333333333333,0,0,0.151,0.13333333333333333,0.675,0.5,1.225,0.456,0.5583333333333333,0.551,0.675,0.654,0.44166666666666665,0.361,1,1,2,94.8,0.266,0.20833333333333334,0.461,0.2916666666666667,0.08800000000000001,0.06666666666666667,0.575,0.497,1.475,0.429,0.6333333333333333,0.282,0.4166666666666667,0.72,0.3,0.203,0.20600000000000002,0.175,0.5416666666666666,1.7666666666666666,0.128,0.225,0.401,0.5916666666666667,0.338,0.2,0.8833333333333333,0.491,0.43333333333333335,0.45899999999999996,0.75,0.528,0.13699999999999998,0.26666666666666666,70.2,0.45,1.6666666666666667,14.32,0.062,0.10833333333333334,18.32,0.381,0.4666666666666667,0.232,0.10833333333333334,0.7583333333333333,0.593,0.45,0.541,0.8833333333333333,0.539,0.209,0.4083333333333333,0.333,1,0.701,1.05,0.5,0.233,0.266,0.551,0.937,0.49700000000000005,0.152,0.20600000000000002,0.282,0.789,0.015,0.017,0.012,0.019,0.021,0.018000000000000002,0.0208,0.305,0.7290000000000001,70.1,17.0,17.6,105.0,93.7,26.5,54.0,19.5,17.0,49.1,34.0
0,STEPHEN-F-AUSTIN,0.632,0.4583333333333333,0,0,0.126,0.1,0.5833333333333334,0.525,1.525,0.475,0.725,0.377,0.575,0.681,0.39166666666666666,0.257,1,2,1,107.7,0.45399999999999996,0.4083333333333333,0.508,0.25,0.075,0.08333333333333333,0.49166666666666664,0.451,1.275,0.386,0.49166666666666664,0.405,0.5166666666666667,0.677,0.35,0.275,0.314,0.26666666666666666,0.55,1.5,0.09,0.16666666666666666,0.379,0.48333333333333334,0.345,0.16666666666666666,0.7916666666666666,0.411,0.325,0.433,0.7583333333333333,0.493,0.28,0.5916666666666667,74.0,0.5666666666666667,1.9916666666666667,7.84,0.149,0.275,4.84,0.273,0.4166666666666667,0.36,0.15,1.1083333333333334,0.519,0.575,0.5670000000000001,0.9916666666666667,0.554,0.20600000000000002,0.4666666666666667,0.667,2,0.716,0.997,0.5,0.243,0.41700000000000004,0.425,1.001,0.525,0.27899999999999997,0.40700000000000003,0.495,0.759,-0.013999999999999999,-0.006999999999999999,-0.02,-0.01,-0.009000000000000001,-0.012,0.0147,0.335,0.46799999999999997,71.6,16.9,17.8,99.7,100.1,22.6,50.7,26.7,24.3,50.0,25.7
0,STETSON,0.654,0.425,0,2,0.046,0.05,0.575,0.567,1.4,0.464,0.65,0.286,0.4,0.75,0.3,0.214,0,0,0,123.8,0.32799999999999996,0.2625,0.5,0.3375,0.06,0.0375,0.5375,0.504,1.4875,0.454,0.675,0.336,0.5,0.525,0.2625,0.176,0.37,0.3375,0.3625,1.7625,0.033,0.05,0.269,0.4,0.375,0.15,1.0875,0.483,0.525,0.511,0.875,0.511,0.08,0.15,60.8,0.375,1.8875,16.45,0.040999999999999995,0.0625,11.45,0.554,0.775,0.371,0.2875,0.625,0.58,0.3625,0.489,0.8375,0.594,0.099,0.175,1.0,2,0.664,0.985,0.5670000000000001,0.115,0.32799999999999996,0.28600000000000003,1.065,0.504,0.099,0.37,0.336,0.7709999999999999,0.0,0.001,-0.0,0.008,-0.008,-0.003,0.0148,0.327,0.445,66.4,21.8,17.7,98.5,106.5,15.9,38.4,45.7,14.9,59.6,25.5
0,STONEHILL,0.46799999999999997,0.325,2,1,0.078,0.075,0.50625,0.569,1.4125,0.491,0.69375,0.274,0.3875,0.806,0.3125,0.221,1,0,3,103.4,0.17600000000000002,0.13125,0.512,0.39375,0.09,0.075,0.6125,0.559,1.58125,0.486,0.76875,0.411,0.65,0.779,0.50625,0.32,0.396,0.33125,0.40625,2.275,0.094,0.175,0.395,0.625,0.37,0.23125,0.95625,0.562,0.5375,0.597,0.94375,0.602,0.139,0.30625,74.2,0.475,1.91875,-16.65,0.091,0.16875,-2.4,0.407,0.575,0.38,0.21875,0.8375,0.567,0.475,0.40299999999999997,0.6375,0.601,0.193,0.38125,0.25,1,0.727,0.9440000000000001,0.569,0.204,0.16899999999999998,0.27399999999999997,1.111,0.557,0.168,0.396,0.409,0.773,-0.006,-0.013000000000000001,0.001,0.009000000000000001,0.015,-0.001,0.0032,0.28600000000000003,0.0,72.7,16.9,15.3,94.4,111.1,16.3,49.5,34.2,22.3,47.3,30.5
0,STONY-BROOK,0.603,0.3416666666666667,2,0,0.075,0.058333333333333334,0.6166666666666667,0.485,1.3833333333333333,0.41,0.5666666666666667,0.283,0.39166666666666666,0.723,0.2833333333333333,0.205,0,1,2,97.5,0.214,0.18333333333333332,0.545,0.35,0.066,0.041666666666666664,0.675,0.535,1.4333333333333333,0.448,0.6416666666666667,0.273,0.39166666666666666,0.766,0.3,0.209,0.253,0.20833333333333334,0.35833333333333334,1.8333333333333333,0.1,0.16666666666666666,0.459,0.6583333333333333,0.38,0.25,0.775,0.505,0.39166666666666666,0.525,0.8833333333333333,0.566,0.134,0.25,66.6,0.3333333333333333,1.625,-29.26,0.095,0.15833333333333333,-6.26,0.542,0.75,0.278,0.20833333333333334,0.6333333333333333,0.566,0.35833333333333334,0.475,0.8,0.518,0.153,0.2833333333333333,0.333,1,0.695,0.961,0.392,0.183,0.147,0.34,1.07,0.5379999999999999,0.147,0.303,0.314,0.778,0.023,0.031,0.015,-0.003,-0.006,-0.005,0.0128,0.23600000000000002,0.25,69.5,17.5,17.1,96.1,107.0,23.9,45.9,30.3,18.1,45.2,36.8
0,SYRACUSE,0.40700000000000003,0.275,0,0,0.20600000000000002,0.1625,0.6375,0.521,1.4625,0.462,0.675,0.393,0.575,0.783,0.45,0.308,1,1,1,112.9,0.353,0.3,0.691,0.475,0.038,0.0375,0.55,0.561,1.525,0.451,0.6875,0.164,0.25,0.75,0.1875,0.123,0.271,0.2375,0.4125,1.9,0.107,0.1875,0.484,0.7375,0.458,0.3375,0.7875,0.444,0.35,0.457,0.7875,0.578,0.17,0.3375,70.1,0.2375,1.975,-8.25,0.114,0.2,-11.25,0.316,0.4625,0.378,0.175,1.0,0.5,0.5,0.5429999999999999,0.9375,0.569,0.158,0.325,0.5,1,0.6990000000000001,1.09,0.517,0.184,0.348,0.39,0.9690000000000001,0.557,0.191,0.268,0.163,0.78,0.016,0.016,0.016,0.006999999999999999,-0.002,0.006,0.0143,0.26,0.359,69.9,16.2,17.5,109.0,96.9,22.8,50.6,26.6,9.9,36.8,53.3
0,TARLETON-STATE,0.644,0.475,1,0,0.10800000000000001,0.0875,0.7,0.508,1.575,0.468,0.7375,0.325,0.5125,0.634,0.325,0.206,0,1,1,100.7,0.324,0.3,0.537,0.275,0.13,0.15,0.625,0.432,1.3875,0.369,0.5125,0.279,0.3875,0.484,0.1875,0.135,0.29100000000000004,0.2875,0.475,1.3875,0.111,0.2125,0.414,0.575,0.304,0.175,0.8125,0.415,0.3375,0.47700000000000004,0.9125,0.441,0.28,0.6125,76.6,0.4375,1.925,3.37,0.203,0.3875,6.37,0.27,0.425,0.294,0.125,1.15,0.533,0.6125,0.523,1.0,0.529,0.185,0.4125,0.5,1,0.701,0.951,0.364,0.21899999999999997,0.209,0.5820000000000001,0.983,0.387,0.271,0.4,0.46799999999999997,0.765,-0.022000000000000002,-0.033,-0.01,-0.001,0.01,0.001,0.0169,0.228,0.41700000000000004,70.1,16.6,13.9,95.1,98.3,32.2,57.6,10.2,22.6,48.4,29.0
0,TEXAS-CHRISTIAN,0.667,0.4,0,0,0.127,0.125,0.6833333333333333,0.434,1.5166666666666666,0.396,0.6,0.434,0.6583333333333333,0.696,0.4583333333333333,0.302,1,2,1,99.5,0.359,0.35,0.61,0.39166666666666666,0.102,0.09166666666666666,0.625,0.481,1.55,0.414,0.6416666666666667,0.194,0.3,0.639,0.19166666666666668,0.124,0.268,0.25,0.45,1.6833333333333333,0.10300000000000001,0.18333333333333332,0.366,0.5666666666666667,0.368,0.20833333333333334,0.9833333333333333,0.441,0.43333333333333335,0.45899999999999996,0.875,0.497,0.171,0.35,71.4,0.3,1.775,-7.51,0.08900000000000001,0.15833333333333333,-11.18,0.407,0.6166666666666667,0.189,0.11666666666666667,0.9,0.537,0.48333333333333334,0.541,1.0333333333333334,0.485,0.141,0.3,0.667,2,0.7020000000000001,1.057,0.434,0.168,0.359,0.434,0.9209999999999999,0.48100000000000004,0.196,0.268,0.19399999999999998,0.778,0.004,0.009000000000000001,-0.0,0.016,0.011000000000000001,-0.004,0.0233,0.336,0.69,70.2,15.7,18.6,105.7,92.1,25.8,54.5,19.7,11.4,51.5,37.1
0,TEMPLE,0.466,0.26153846153846155,0,0,0.127,0.13076923076923078,0.5538461538461539,0.486,1.3461538461538463,0.417,0.5615384615384615,0.423,0.5692307692307692,0.784,0.4461538461538462,0.331,2,1,2,108.6,0.284,0.23846153846153847,0.461,0.3153846153846154,0.057999999999999996,0.046153846153846156,0.6,0.533,1.4153846153846155,0.484,0.6846153846153846,0.266,0.3769230769230769,0.673,0.25384615384615383,0.179,0.287,0.2230769230769231,0.4461538461538462,1.7615384615384615,0.062,0.1,0.272,0.38461538461538464,0.36,0.13846153846153847,1.0307692307692307,0.53,0.5461538461538461,0.51,0.823076923076923,0.552,0.126,0.23076923076923078,64.5,0.4153846153846154,1.7538461538461538,-7.36,0.071,0.11538461538461539,-7.03,0.411,0.5538461538461539,0.333,0.18461538461538463,0.7923076923076923,0.476,0.3769230769230769,0.49,0.7923076923076923,0.542,0.132,0.24615384615384617,0.333,1,0.6829999999999999,1.052,0.486,0.153,0.284,0.423,0.987,0.5329999999999999,0.14300000000000002,0.287,0.266,0.7829999999999999,0.01,0.01,0.01,0.013000000000000001,0.018000000000000002,0.01,0.018799999999999997,0.271,0.551,68.3,18.0,19.6,105.2,98.7,25.4,43.0,31.6,14.4,62.0,23.6
0,TENNESSEE,0.81,0.425,0,0,0.153,0.1125,0.5875,0.422,1.6,0.328,0.525,0.305,0.4875,0.846,0.4125,0.258,0,1,1,95.9,0.326,0.35,0.425,0.2125,0.128,0.075,0.725,0.456,1.275,0.392,0.5,0.392,0.5,0.7,0.35,0.275,0.254,0.2,0.3875,1.5125,0.136,0.25,0.422,0.5375,0.302,0.1625,0.7375,0.458,0.3375,0.49700000000000005,0.925,0.5,0.248,0.5,73.4,0.4,1.7625,3.25,0.184,0.3375,-6.75,0.633,1.0125,0.296,0.3,0.5875,0.383,0.225,0.503,0.9375,0.481,0.17,0.375,0.5,1,0.701,1.1079999999999999,0.46299999999999997,0.19399999999999998,0.34700000000000003,0.429,0.8590000000000001,0.426,0.27399999999999997,0.25,0.419,0.765,0.006,0.006,0.005,-0.006,-0.006999999999999999,-0.03,0.023799999999999998,0.303,0.504,70.1,16.1,17.4,110.8,85.9,26.1,30.6,43.2,26.3,42.1,31.6
0,TENNESSEE-STATE,0.489,0.35537190082644626,0,0,0.122,0.12396694214876033,0.6694214876033058,0.572,1.4958677685950412,0.486,0.7272727272727273,0.365,0.5454545454545454,0.682,0.371900826446281,0.249,0,3,0,112.5,0.298,0.256198347107438,0.494,0.32231404958677684,0.069,0.05785123966942149,0.6033057851239669,0.481,1.537190082644628,0.425,0.6528925619834711,0.28,0.4297520661157025,0.635,0.2727272727272727,0.177,0.289,0.2727272727272727,0.512396694214876,1.7520661157024793,0.11199999999999999,0.2066115702479339,0.339,0.5206611570247934,0.333,0.17355371900826447,1.0165289256198347,0.472,0.4793388429752066,0.486,0.8760330578512396,0.503,0.182,0.3884297520661157,74.1,0.4297520661157025,2.0826446280991737,3.59,0.08,0.1487603305785124,-11.41,0.436,0.6528925619834711,0.392,0.256198347107438,0.8429752066115702,0.559,0.47107438016528924,0.514,0.9256198347107438,0.593,0.162,0.33884297520661155,1.0,3,0.7290000000000001,0.9640000000000001,0.562,0.17,0.25,0.364,1.046,0.445,0.21,0.301,0.32,0.767,0.001,0.003,-0.0,-0.011000000000000001,-0.009000000000000001,-0.005,0.0231,0.243,0.223,72.9,15.9,14.7,96.4,104.6,18.6,45.5,35.9,16.8,56.9,26.3
0,TENNESSEE-TECH,0.634,0.375,2,0,0.019,0.016666666666666666,0.6833333333333333,0.46,1.475,0.401,0.5916666666666667,0.254,0.375,0.6,0.225,0.153,0,1,2,86.8,0.28800000000000003,0.26666666666666666,0.711,0.49166666666666664,0.131,0.11666666666666667,0.6583333333333333,0.471,1.7333333333333334,0.399,0.6916666666666667,0.106,0.18333333333333332,0.818,0.15,0.087,0.349,0.36666666666666664,0.325,1.7833333333333334,0.16,0.2916666666666667,0.495,0.8583333333333333,0.291,0.25,0.875,0.505,0.44166666666666665,0.519,1.025,0.49,0.174,0.38333333333333336,73.1,0.2833333333333333,1.5833333333333333,-32.86,0.132,0.24166666666666667,-3.86,0.395,0.5833333333333334,0.3,0.175,0.8916666666666667,0.467,0.4166666666666667,0.48100000000000004,0.95,0.479,0.20800000000000002,0.43333333333333335,0.333,1,0.7070000000000001,0.922,0.449,0.272,0.21899999999999997,0.33299999999999996,1.08,0.535,0.179,0.44299999999999995,0.09699999999999999,0.765,-0.006,-0.002,-0.009000000000000001,-0.003,-0.016,0.001,0.014199999999999999,0.37200000000000005,0.107,70.7,18.1,16.3,92.2,108.0,17.6,51.9,30.6,7.2,49.4,43.4
0,TENNESSEE-MARTIN,0.57,0.48125,2,0,0.109,0.10625,0.79375,0.527,1.76875,0.477,0.84375,0.272,0.48125,0.675,0.325,0.184,0,2,2,111.5,0.365,0.3625,0.569,0.3625,0.114,0.13125,0.63125,0.452,1.68125,0.379,0.6375,0.242,0.40625,0.692,0.28125,0.167,0.287,0.31875,0.3875,1.8,0.083,0.1625,0.42,0.70625,0.345,0.24375,0.975,0.404,0.39375,0.451,0.95,0.48,0.18,0.4125,78.6,0.45,2.1875,-15.63,0.14300000000000002,0.28125,4.37,0.346,0.6125,0.286,0.175,1.15625,0.578,0.66875,0.5489999999999999,1.15625,0.548,0.14,0.325,0.5,2,0.74,0.935,0.426,0.21,0.28,0.361,1.056,0.475,0.158,0.385,0.324,0.76,-0.008,-0.004,-0.011000000000000001,-0.013999999999999999,-0.011000000000000001,-0.013999999999999999,0.0253,0.322,0.478,74.0,15.5,16.1,93.5,105.6,20.0,61.5,18.5,20.6,45.9,33.5
0,TEXAS,0.5,0.3625,0,0,0.125,0.1125,0.7125,0.559,1.375,0.527,0.725,0.436,0.6,0.646,0.3875,0.282,0,2,0,113.2,0.4,0.325,0.47100000000000003,0.2,0.068,0.0625,0.4875,0.344,1.4,0.304,0.425,0.188,0.2625,0.524,0.1375,0.098,0.313,0.325,0.5625,1.1,0.066,0.1125,0.357,0.5,0.225,0.1125,0.9,0.347,0.3125,0.439,0.8125,0.361,0.247,0.5,67.9,0.35,1.925,40.63,0.132,0.225,7.63,0.327,0.45,0.194,0.0875,0.925,0.689,0.6375,0.561,1.0375,0.58,0.179,0.3625,1.0,2,0.68,1.141,0.58,0.18600000000000003,0.34299999999999997,0.364,0.845,0.41700000000000004,0.28600000000000003,0.304,0.258,0.765,-0.008,-0.009000000000000001,-0.006999999999999999,-0.003,-0.006999999999999999,-0.004,0.031,0.376,0.447,68.0,16.0,18.7,114.1,84.5,17.4,58.3,24.3,16.0,50.6,33.3
0,TEXAS-AM,0.509,0.35,0,0,0.08199999999999999,0.075,0.75,0.598,1.3375,0.514,0.6875,0.495,0.6625,0.679,0.45,0.336,0,2,0,112.3,0.349,0.275,0.5,0.225,0.062,0.05,0.5125,0.369,1.3875,0.324,0.45,0.36,0.5,0.75,0.375,0.27,0.24100000000000002,0.2375,0.5,1.4,0.14400000000000002,0.2625,0.342,0.475,0.263,0.125,0.9125,0.356,0.325,0.423,0.75,0.431,0.222,0.4625,72.8,0.525,2.05,15.24,0.096,0.175,-10.76,0.393,0.525,0.429,0.225,0.8125,0.569,0.4625,0.5770000000000001,1.025,0.62,0.2,0.4125,1.0,2,0.7090000000000001,1.067,0.528,0.19899999999999998,0.37799999999999995,0.455,0.915,0.441,0.245,0.255,0.47200000000000003,0.767,-0.005,-0.008,-0.002,-0.0,-0.006,-0.006,0.0209,0.424,0.493,70.9,15.9,16.5,106.7,91.5,22.6,47.7,29.6,29.0,41.0,30.0
0,TEXAS-AM-COMMERCE,0.461,0.28,2,1,0.099,0.072,0.568,0.468,1.488,0.409,0.608,0.306,0.456,0.632,0.288,0.194,0,0,2,97.2,0.289,0.28,0.5710000000000001,0.352,0.131,0.112,0.688,0.56,1.264,0.487,0.616,0.449,0.568,0.69,0.392,0.31,0.228,0.168,0.472,1.808,0.09699999999999999,0.168,0.424,0.536,0.343,0.184,0.728,0.593,0.432,0.502,0.856,0.589,0.19,0.36,69.1,0.504,1.68,-16.41,0.083,0.144,-11.08,0.425,0.632,0.278,0.176,0.856,0.505,0.432,0.498,0.848,0.493,0.151,0.304,0.333,1,0.6920000000000001,0.972,0.46799999999999997,0.17600000000000002,0.289,0.306,1.075,0.56,0.20800000000000002,0.228,0.449,0.765,0.001,-0.003,0.005,-0.016,-0.018000000000000002,0.001,0.0060999999999999995,0.396,0.0,69.2,18.5,16.8,97.2,107.5,17.1,51.4,31.4,21.7,47.8,30.5
0,TEXAS-SOUTHERN,0.284,0.168,2,0,0.06,0.056,0.616,0.421,1.56,0.379,0.592,0.338,0.528,0.515,0.272,0.174,1,1,2,84.6,0.275,0.304,0.439,0.288,0.076,0.088,0.8,0.517,1.432,0.458,0.656,0.363,0.52,0.754,0.392,0.274,0.252,0.208,0.464,1.872,0.085,0.16,0.352,0.504,0.333,0.168,0.928,0.526,0.488,0.523,1.008,0.557,0.18600000000000003,0.384,74.8,0.448,1.584,-1.5,0.081,0.152,12.0,0.256,0.4,0.32,0.128,1.16,0.4,0.464,0.47700000000000004,0.92,0.437,0.172,0.376,0.333,1,0.7190000000000001,0.9470000000000001,0.405,0.195,0.292,0.297,1.01,0.526,0.171,0.29,0.305,0.778,0.011000000000000001,0.004,0.018000000000000002,0.008,0.016,-0.013000000000000001,0.018500000000000003,0.321,0.39799999999999996,71.9,17.2,15.9,94.7,101.0,17.1,60.6,22.3,18.0,55.6,26.3
0,TEXAS-STATE,0.425,0.25833333333333336,1,1,0.11,0.10833333333333334,0.475,0.497,1.3083333333333333,0.465,0.6083333333333333,0.459,0.6,0.639,0.38333333333333336,0.293,0,1,1,96.2,0.263,0.20833333333333334,0.612,0.3416666666666667,0.11599999999999999,0.10833333333333334,0.5833333333333334,0.477,1.2666666666666666,0.441,0.5583333333333333,0.48,0.6083333333333333,0.781,0.475,0.375,0.345,0.25,0.5583333333333333,1.6833333333333333,0.086,0.15,0.224,0.2833333333333333,0.324,0.09166666666666666,0.9833333333333333,0.475,0.4666666666666667,0.5489999999999999,0.8333333333333334,0.541,0.221,0.44166666666666665,70.1,0.5083333333333333,1.6833333333333333,-18.64,0.11,0.19166666666666668,-9.64,0.287,0.375,0.222,0.08333333333333333,0.9333333333333333,0.562,0.525,0.451,0.6833333333333333,0.528,0.191,0.375,0.667,2,0.682,0.995,0.514,0.198,0.25,0.433,1.012,0.525,0.25,0.424,0.596,0.7509999999999999,-0.013000000000000001,-0.01,-0.016,-0.021,-0.022000000000000002,-0.032,0.015300000000000001,0.317,0.46399999999999997,68.2,18.3,17.6,99.5,101.2,18.3,70.2,11.5,30.2,49.7,20.1
0,TEXAS-TECH,0.627,0.39166666666666666,0,0,0.17600000000000002,0.15,0.7416666666666667,0.552,1.275,0.49,0.625,0.405,0.5166666666666667,0.742,0.38333333333333336,0.301,0,3,0,103.9,0.292,0.21666666666666667,0.467,0.23333333333333334,0.08,0.06666666666666667,0.525,0.389,1.5,0.333,0.5,0.15,0.225,0.667,0.15,0.1,0.282,0.2916666666666667,0.5083333333333333,1.3166666666666667,0.135,0.23333333333333334,0.433,0.65,0.256,0.16666666666666666,0.85,0.392,0.3333333333333333,0.46,0.8166666666666667,0.41,0.19899999999999998,0.4,69.0,0.31666666666666665,1.7916666666666667,18.41,0.10099999999999999,0.175,-0.59,0.346,0.44166666666666665,0.358,0.15833333333333333,0.8333333333333334,0.56,0.4666666666666667,0.54,0.9583333333333334,0.589,0.222,0.43333333333333335,1.0,3,0.6890000000000001,1.064,0.552,0.251,0.292,0.405,0.873,0.389,0.23199999999999998,0.282,0.15,0.7759999999999999,0.003,0.005,0.001,0.006,0.002,0.011000000000000001,0.018799999999999997,0.389,0.192,68.9,16.6,18.2,106.4,87.3,21.4,52.1,26.5,11.4,50.6,38.0
0,TOLEDO,0.455,0.375,0,0,0.083,0.1,0.625,0.541,1.675,0.493,0.825,0.328,0.55,0.75,0.4125,0.246,0,1,0,111.3,0.315,0.2875,0.574,0.4375,0.05,0.0625,0.625,0.508,1.6375,0.466,0.7625,0.206,0.3375,0.815,0.275,0.168,0.306,0.275,0.55,1.9375,0.1,0.2,0.267,0.4375,0.314,0.1375,1.2,0.521,0.625,0.49700000000000005,0.9,0.539,0.213,0.4875,79.9,0.375,2.225,15.21,0.15,0.3,3.71,0.254,0.425,0.382,0.1625,1.25,0.53,0.6625,0.503,0.9125,0.575,0.14800000000000002,0.3375,1.0,2,0.747,1.097,0.604,0.151,0.327,0.28600000000000003,0.99,0.507,0.185,0.261,0.20800000000000002,0.767,-0.006999999999999999,-0.013000000000000001,-0.001,-0.006999999999999999,-0.012,0.011000000000000001,0.0265,0.281,0.618,74.7,15.5,14.7,109.7,99.0,14.1,57.9,27.9,14.3,56.3,29.4
